1,146,124.5,1154.3855605
2,88,112.333333333333,1041.34541333333
3,131,117,1084.703278
4,73,108.2,1002.9427332
5,116,110.8,1027.0992578
6,58,93.2,863.5781682
7,101,95.8,887.7346928
8,143,98.2,910.0330232
9,86,100.8,934.1895478
10,129,103.4,958.3460724
11,71,106,982.502597
12,114,108.6,1006.6591216
13,56,91.2,844.9962262
14,99,93.8,869.1527508
15,141,96.2,891.4510812
16,84,98.8,915.6076058
17,126,101.2,937.9059362
18,69,103.8,962.0624608
19,111,106.2,984.3607912
20,54,88.8,822.6978958
21,96,91.2,844.9962262
22,139,93.8,869.1527508
23,81,96.2,891.4510812
24,124,98.8,915.6076058
25,67,101.4,939.7641304
