1,149,127.5,1182.2584735
2,91,115.333333333333,1069.21832633333
3,134,120,1112.576191
4,76,111.2,1030.8156462
5,119,113.8,1054.9721708
6,61,96.2,891.4510812
7,104,98.8,915.6076058
8,146,101.2,937.9059362
9,89,103.8,962.0624608
10,132,106.4,986.2189854
11,74,109,1010.37551
12,117,111.6,1034.5320346
13,59,94.2,872.8691392
14,102,96.8,897.0256638
15,144,99.2,919.3239942
16,87,101.8,943.4805188
17,129,104.2,965.7788492
18,72,106.8,989.9353738
19,114,109.2,1012.2337042
20,57,91.8,850.5708088
21,99,94.2,872.8691392
22,142,96.8,897.0256638
23,84,99.2,919.3239942
24,127,101.8,943.4805188
25,69,104.2,965.7788492
26,112,106.8,989.9353738
27,55,89.4,828.2724784
28,97,92,852.429003
29,140,94.6,876.5855276
30,82,97.2,900.7420522
31,125,99.8,924.8985768
32,67,102.2,947.1969072
33,110,104.8,971.3534318
34,52,87.2,807.8323422
35,95,89.8,831.9888668
36,137,92.2,854.2871972
37,80,94.8,878.4437218
38,122,97.2,900.7420522
39,65,99.8,924.8985768
40,107,102.2,947.1969072
41,50,84.8,785.5340118
42,93,87.4,809.6905364
43,135,90,833.847061
44,78,92.6,858.0035856
45,120,95.2,882.1601102
46,63,97.8,906.3166348
47,105,100.2,928.6149652
48,148,102.8,952.7714898
49,90,105.2,975.0698202
50,133,107.8,999.2263448
51,75,110.2,1021.5246752
52,118,112.8,1045.6811998
53,60,95.2,882.1601102
54,103,97.8,906.3166348
55,145,100.2,928.6149652
56,88,102.8,952.7714898
57,131,105.4,976.9280144
58,73,108,1001.084539
59,116,110.6,1025.2410636
60,58,93.2,863.5781682
61,101,95.8,887.7346928
