1,144,123,1140.449104
2,87,111,1028.957452
3,130,115.75,1073.08956425
4,72,107,991.793568
5,115,109.6,1015.9500926
6,57,92.2,854.2871972
7,100,94.8,878.4437218
8,142,97.2,900.7420522
9,85,99.8,924.8985768
10,127,102.2,947.1969072
11,70,104.8,971.3534318
12,112,107.2,993.6517622
13,55,89.8,831.9888668
14,97,92.2,854.2871972
15,140,94.8,878.4437218
16,82,97.2,900.7420522
17,125,99.8,924.8985768
18,68,102.4,949.0551014
19,110,105,973.211626
20,53,87.6,811.5487306
21,95,90.2,835.7052552
