1,124,103,954.629684
2,67,91,843.138032
3,110,95.75,887.27014425
4,52,87,805.974148
5,95,89.6,830.1306726
6,137,92.2,854.2871972
7,80,94.8,878.4437218
8,122,97.2,900.7420522
9,65,99.8,924.8985768
10,107,102.2,947.1969072
11,50,84.8,785.5340118
12,92,87.2,807.8323422
13,135,89.8,831.9888668
14,77,92.2,854.2871972
15,120,94.8,878.4437218
16,62,97.2,900.7420522
17,105,99.8,924.8985768
18,148,102.4,949.0551014
19,90,105,973.211626
20,133,107.6,997.3681506
21,75,110.2,1021.5246752
22,118,112.8,1045.6811998
23,60,95.2,882.1601102
24,103,97.8,906.3166348
25,145,100.2,928.6149652
26,88,102.8,952.7714898
27,130,105.2,975.0698202
28,73,107.8,999.2263448
29,115,110.2,1021.5246752
30,58,92.8,859.8617798
31,100,95.2,882.1601102
32,143,97.8,906.3166348
33,85,100.2,928.6149652
34,128,102.8,952.7714898
