1,107,85.5,792.0376915
2,50,73.6666666666667,682.094534666667
3,92,78.25,724.67815175
4,135,89.6,830.1306726
5,77,92.2,854.2871972
6,120,94.8,878.4437218
7,62,97.2,900.7420522
8,105,99.8,924.8985768
9,147,102.2,947.1969072
10,90,104.8,971.3534318
11,132,107.2,993.6517622
12,75,109.8,1017.8082868
13,117,112.2,1040.1066172
14,60,94.8,878.4437218
15,102,97.2,900.7420522
16,145,99.8,924.8985768
17,88,102.4,949.0551014
18,130,105,973.211626
19,73,107.6,997.3681506
20,115,110.2,1021.5246752
21,58,92.8,859.8617798
22,100,95.2,882.1601102
23,143,97.8,906.3166348
24,85,100.2,928.6149652
25,128,102.8,952.7714898
26,70,105.2,975.0698202
27,113,107.8,999.2263448
28,55,90.2,835.7052552
29,98,92.8,859.8617798
30,140,95.2,882.1601102
31,83,97.8,906.3166348
