1,140,119,1103.28522
2,83,107,991.793568
3,125,111.5,1033.6029375
4,68,102.8,952.7714898
5,110,105.2,975.0698202
6,53,87.8,813.4069248
7,95,90.2,835.7052552
8,138,92.8,859.8617798
9,81,95.4,884.0183044
10,123,98,908.174829
11,66,100.6,932.3313536
12,108,103.2,956.4878782
13,51,85.8,794.8249828
14,93,88.2,817.1233132
15,136,90.8,841.2798378
16,78,93.2,863.5781682
17,121,95.8,887.7346928
18,63,98.2,910.0330232
19,106,100.8,934.1895478
20,148,103.2,956.4878782
21,91,105.8,980.6444028
22,133,108.2,1002.9427332
23,76,110.8,1027.0992578
24,119,113.4,1051.2557824
25,61,96,889.592887
26,104,98.6,913.7494116
27,146,101.2,937.9059362
28,125,111,1028.957452
29,131,113.4,1051.2557824
30,74,116,1075.412307
31,116,118.4,1097.7106374
32,59,101,936.047742
33,101,96.2,891.4510812
34,144,98.8,915.6076058
35,86,101.2,937.9059362
36,129,103.8,962.0624608
37,71,106.2,984.3607912
38,114,108.8,1008.5173158
39,142,108.4,1004.8009274
40,99,111,1028.957452
41,142,113.6,1053.1139766
42,84,116.2,1077.2705012
