1,69,97.5,903.5293435
2,111,102,945.338713
3,54,90,833.847061
4,96,91.2,844.9962262
5,139,93.8,869.1527508
6,81,96.2,891.4510812
7,124,98.8,915.6076058
8,66,101.2,937.9059362
9,109,103.8,962.0624608
10,51,86.2,798.5413712
11,94,88.8,822.6978958
12,136,91.2,844.9962262
13,79,93.8,869.1527508
14,121,96.2,891.4510812
15,64,98.8,915.6076058
16,107,101.4,939.7641304
17,149,104,963.920655
18,92,106.6,988.0771796
19,134,109.2,1012.2337042
20,77,111.8,1036.3902288
21,119,114.2,1058.6885592
22,62,96.8,897.0256638
23,104,99.2,919.3239942
24,147,101.8,943.4805188
25,89,104.2,965.7788492
26,132,106.8,989.9353738
27,74,109.2,1012.2337042
28,117,111.8,1036.3902288
29,59,94.2,872.8691392
30,102,96.8,897.0256638
31,145,99.4,921.1821884
32,87,102,945.338713
33,130,104.6,969.4952376
34,72,107.2,993.6517622
35,115,109.8,1017.8082868
36,57,92.2,854.2871972
37,100,94.8,878.4437218
38,142,97.2,900.7420522
39,85,99.8,924.8985768
40,127,102.2,947.1969072
41,70,104.8,971.3534318
42,112,107.2,993.6517622
43,55,89.8,831.9888668
44,97,92.2,854.2871972
45,140,94.8,878.4437218
46,82,97.2,900.7420522
47,125,99.8,924.8985768
48,68,102.4,949.0551014
49,110,105,973.211626
50,53,87.6,811.5487306
51,95,90.2,835.7052552
52,138,92.8,859.8617798
53,80,95.2,882.1601102
54,123,97.8,906.3166348
55,65,100.2,928.6149652
56,108,102.8,952.7714898
57,50,85.2,789.2504002
58,93,87.8,813.4069248
59,135,90.2,835.7052552
60,78,92.8,859.8617798
61,120,95.2,882.1601102
62,63,97.8,906.3166348
63,106,100.4,930.4731594
64,148,103,954.629684
65,91,105.6,978.7862086
66,133,108.2,1002.9427332
67,76,110.8,1027.0992578
68,118,113.2,1049.3975882
69,61,95.8,887.7346928
70,103,98.2,910.0330232
71,146,100.8,934.1895478
72,88,103.2,956.4878782
73,131,105.8,980.6444028
74,73,108.2,1002.9427332
75,116,110.8,1027.0992578
76,58,93.2,863.5781682
77,101,95.8,887.7346928
78,143,98.2,910.0330232
79,86,100.8,934.1895478
80,129,103.4,958.3460724
81,71,106,982.502597
82,114,108.6,1006.6591216
83,56,91.2,844.9962262
84,99,93.8,869.1527508
85,141,96.2,891.4510812
86,84,98.8,915.6076058
87,126,101.2,937.9059362
88,69,103.8,962.0624608
89,111,106.2,984.3607912
90,54,88.8,822.6978958
91,96,91.2,844.9962262
92,139,93.8,869.1527508
93,81,96.2,891.4510812
94,124,98.8,915.6076058
95,67,101.4,939.7641304
96,109,104,963.920655
97,52,86.6,802.2577596
98,94,89.2,826.4142842
99,137,91.8,850.5708088
100,79,94.2,872.8691392
101,122,96.8,897.0256638
102,64,99.2,919.3239942
103,107,101.8,943.4805188
104,149,104.2,965.7788492
105,92,106.8,989.9353738
106,134,109.2,1012.2337042
107,77,111.8,1036.3902288
108,119,114.2,1058.6885592
109,62,96.8,897.0256638
110,104,99.2,919.3239942
111,147,101.8,943.4805188
112,90,104.4,967.6370434
113,132,107,991.793568
114,75,109.6,1015.9500926
115,117,112.2,1040.1066172
116,60,94.8,878.4437218
117,102,97.2,900.7420522
118,145,99.8,924.8985768
119,87,102.2,947.1969072
120,130,104.8,971.3534318
121,72,107.2,993.6517622
122,115,109.8,1017.8082868
123,57,92.2,854.2871972
124,100,94.8,878.4437218
125,142,97.2,900.7420522
126,85,99.8,924.8985768
127,128,102.4,949.0551014
128,70,105,973.211626
129,113,107.6,997.3681506
130,55,90.2,835.7052552
131,98,92.8,859.8617798
132,140,95.2,882.1601102
133,83,97.8,906.3166348
134,125,100.2,928.6149652
135,68,102.8,952.7714898
136,110,105.2,975.0698202
137,53,87.8,813.4069248
138,95,90.2,835.7052552
139,138,92.8,859.8617798
140,80,95.2,882.1601102
141,123,97.8,906.3166348
142,66,100.4,930.4731594
143,108,103,954.629684
144,51,85.6,792.9667886
145,93,88.2,817.1233132
146,136,90.8,841.2798378
147,78,93.2,863.5781682
148,121,95.8,887.7346928
149,63,98.2,910.0330232
150,106,100.8,934.1895478
151,148,103.2,956.4878782
152,91,105.8,980.6444028
153,133,108.2,1002.9427332
154,76,110.8,1027.0992578
155,118,113.2,1049.3975882
156,61,95.8,887.7346928
157,103,98.2,910.0330232
158,146,100.8,934.1895478
159,89,103.4,958.3460724
160,131,106,982.502597
161,74,108.6,1006.6591216
162,116,111.2,1030.8156462
163,59,93.8,869.1527508
164,101,96.2,891.4510812
165,144,98.8,915.6076058
166,86,101.2,937.9059362
167,129,103.8,962.0624608
168,71,106.2,984.3607912
169,114,108.8,1008.5173158
170,56,91.2,844.9962262
171,99,93.8,869.1527508
172,141,96.2,891.4510812
173,84,98.8,915.6076058
174,127,101.4,939.7641304
175,69,104,963.920655
176,112,106.6,988.0771796
177,54,89.2,826.4142842
178,97,91.8,850.5708088
179,139,94.2,872.8691392
180,82,96.8,897.0256638
181,124,99.2,919.3239942
182,67,101.8,943.4805188
183,109,104.2,965.7788492
184,52,86.8,804.1159538
185,94,89.2,826.4142842
186,137,91.8,850.5708088
187,79,94.2,872.8691392
