1,85,114,1056.830365
2,128,118.666666666667,1100.18822966667
3,70,106.5,987.1480825
4,113,107.8,999.2263448
5,55,90.2,835.7052552
6,98,92.8,859.8617798
7,141,95.4,884.0183044
8,83,98,908.174829
9,126,100.6,932.3313536
10,68,103.2,956.4878782
11,111,105.8,980.6444028
12,53,88.2,817.1233132
13,96,90.8,841.2798378
14,138,93.2,863.5781682
15,81,95.8,887.7346928
16,123,98.2,910.0330232
17,66,100.8,934.1895478
18,108,103.2,956.4878782
19,51,85.8,794.8249828
20,93,88.2,817.1233132
21,136,90.8,841.2798378
22,78,93.2,863.5781682
23,121,95.8,887.7346928
24,64,98.4,911.8912174
25,106,101,936.047742
26,149,103.6,960.2042666
27,91,106.2,984.3607912
28,134,108.8,1008.5173158
29,76,111.2,1030.8156462
30,119,113.8,1054.9721708
31,61,96.2,891.4510812
32,104,98.8,915.6076058
33,146,101.2,937.9059362
34,89,103.8,962.0624608
35,131,106.2,984.3607912
