1,61,90,833.847061
2,104,94.6666666666667,877.204925666667
3,146,107.5,996.4390535
4,89,103.8,962.0624608
5,131,106.2,984.3607912
6,74,108.8,1008.5173158
7,116,111.2,1030.8156462
8,59,93.8,869.1527508
9,101,96.2,891.4510812
10,144,98.8,915.6076058
11,86,101.2,937.9059362
12,129,103.8,962.0624608
13,71,106.2,984.3607912
14,114,108.8,1008.5173158
15,56,91.2,844.9962262
16,99,93.8,869.1527508
17,142,96.4,893.3092754
18,84,99,917.4658
19,127,101.6,941.6223246
20,69,104.2,965.7788492
21,112,106.8,989.9353738
22,54,89.2,826.4142842
23,97,91.8,850.5708088
24,139,94.2,872.8691392
25,82,96.8,897.0256638
26,124,99.2,919.3239942
27,67,101.8,943.4805188
28,109,104.2,965.7788492
29,52,86.8,804.1159538
30,94,89.2,826.4142842
31,137,91.8,850.5708088
32,80,94.4,874.7273334
33,122,97,898.883858
34,65,99.6,923.0403826
35,107,102.2,947.1969072
36,50,84.8,785.5340118
37,92,87.2,807.8323422
38,135,89.8,831.9888668
39,77,92.2,854.2871972
40,120,94.8,878.4437218
41,62,97.2,900.7420522
42,105,99.8,924.8985768
43,120,96.8,897.0256638
44,132,107.8,999.2263448
45,75,98.8,915.6076058
