1,79,108,1001.084539
2,122,112.666666666667,1044.44240366667
3,65,100.75,933.72499925
4,107,102,945.338713
5,50,84.6,783.6758176
6,92,87.2,807.8323422
7,135,89.8,831.9888668
8,77,92.2,854.2871972
9,120,94.8,878.4437218
10,62,97.2,900.7420522
11,105,99.8,924.8985768
12,147,102.2,947.1969072
13,90,104.8,971.3534318
14,132,107.2,993.6517622
15,75,109.8,1017.8082868
16,117,112.2,1040.1066172
17,60,94.8,878.4437218
18,103,97.4,902.6002464
19,145,100,926.756771
20,88,102.6,950.9132956
21,130,105.2,975.0698202
22,73,107.8,999.2263448
23,115,110.2,1021.5246752
24,58,92.8,859.8617798
25,100,95.2,882.1601102
26,143,97.8,906.3166348
27,85,100.2,928.6149652
28,128,102.8,952.7714898
29,70,105.2,975.0698202
30,113,107.8,999.2263448
