1,89,118,1093.994249
2,132,122.666666666667,1137.35211366667
3,74,110.5,1024.3119665
4,117,111.8,1036.3902288
5,59,94.2,872.8691392
6,102,96.8,897.0256638
7,144,99.2,919.3239942
8,87,101.8,943.4805188
9,130,104.4,967.6370434
10,72,107,991.793568
11,115,109.6,1015.9500926
12,57,92.2,854.2871972
13,100,94.8,878.4437218
14,142,97.2,900.7420522
15,85,99.8,924.8985768
16,127,102.2,947.1969072
17,70,104.8,971.3534318
18,112,107.2,993.6517622
19,55,89.8,831.9888668
20,97,92.2,854.2871972
21,140,94.8,878.4437218
22,82,97.2,900.7420522
23,125,99.8,924.8985768
24,68,102.4,949.0551014
25,110,105,973.211626
26,53,87.6,811.5487306
27,95,90.2,835.7052552
28,138,92.8,859.8617798
29,80,95.2,882.1601102
30,123,97.8,906.3166348
31,65,100.2,928.6149652
32,108,102.8,952.7714898
33,145,104.2,965.7788492
34,87,105.6,978.7862086
35,130,107,991.793568
36,72,108.4,1004.8009274
37,115,109.8,1017.8082868
38,113,103.4,958.3460724
39,100,106,982.502597
