1,123,102,945.338713
2,66,90,833.847061
3,108,94.5,875.6564305
4,51,85.8,794.8249828
5,93,88.2,817.1233132
6,136,90.8,841.2798378
7,78,93.2,863.5781682
8,121,95.8,887.7346928
9,63,98.2,910.0330232
10,106,100.8,934.1895478
11,149,103.4,958.3460724
12,91,106,982.502597
13,134,108.6,1006.6591216
14,76,111.2,1030.8156462
15,119,113.8,1054.9721708
16,61,96.2,891.4510812
17,104,98.8,915.6076058
18,146,101.2,937.9059362
19,89,103.8,962.0624608
20,131,106.2,984.3607912
21,74,108.8,1008.5173158
22,116,111.2,1030.8156462
