1,98,77,713.064438
2,141,98.3333333333333,911.271819333333
3,83,94.5,875.6564305
4,126,100.8,934.1895478
5,68,103.2,956.4878782
6,111,105.8,980.6444028
7,53,88.2,817.1233132
8,96,90.8,841.2798378
9,138,93.2,863.5781682
10,81,95.8,887.7346928
11,123,98.2,910.0330232
12,66,100.8,934.1895478
13,108,103.2,956.4878782
14,51,85.8,794.8249828
15,94,88.4,818.9815074
16,136,91,843.138032
17,79,93.6,867.2945566
18,121,96.2,891.4510812
19,64,98.8,915.6076058
20,106,101.2,937.9059362
21,149,103.8,962.0624608
22,91,106.2,984.3607912
23,134,108.8,1008.5173158
24,76,111.2,1030.8156462
25,119,113.8,1054.9721708
26,61,96.2,891.4510812
27,104,98.8,915.6076058
28,146,101.2,937.9059362
29,89,103.8,962.0624608
30,131,106.2,984.3607912
31,74,108.8,1008.5173158
32,117,111.4,1032.6738404
33,59,94,871.010945
34,102,96.6,895.1674696
35,144,99.2,919.3239942
36,87,101.8,943.4805188
37,129,104.2,965.7788492
38,72,106.8,989.9353738
39,114,109.2,1012.2337042
40,57,91.8,850.5708088
41,99,94.2,872.8691392
42,142,96.8,897.0256638
43,84,99.2,919.3239942
44,127,101.8,943.4805188
45,69,104.2,965.7788492
46,112,106.8,989.9353738
47,55,89.4,828.2724784
48,97,92,852.429003
49,140,94.6,876.5855276
50,82,97.2,900.7420522
51,125,99.8,924.8985768
52,67,102.2,947.1969072
53,110,104.8,971.3534318
54,52,87.2,807.8323422
55,95,89.8,831.9888668
56,137,92.2,854.2871972
57,80,94.8,878.4437218
58,122,97.2,900.7420522
59,65,99.8,924.8985768
60,107,102.2,947.1969072
61,50,84.8,785.5340118
62,93,87.4,809.6905364
63,135,90,833.847061
64,78,92.6,858.0035856
65,120,95.2,882.1601102
66,63,97.8,906.3166348
67,105,100.2,928.6149652
68,148,102.8,952.7714898
69,90,105.2,975.0698202
70,133,107.8,999.2263448
71,75,110.2,1021.5246752
72,118,112.8,1045.6811998
73,60,95.2,882.1601102
74,103,97.8,906.3166348
75,145,100.2,928.6149652
76,88,102.8,952.7714898
77,130,105.2,975.0698202
